HourUTC,TotalLoad,Biomass,FossilGas,FossilHardCoal,FossilOil,HydroPower,OtherRenewable,SolarPower,Waste,OnshoreWindPower,OffshoreWindPower,ExchangeContinent,ExchangeGreatBelt,ExchangeNordicCountries,ExchangeGreatBritain,price
8/10/2017,0,759.239997,3208.840008,3453.070029,3102.199986,24,116.48,0,3061.479985,0,0,0,0,0,0,35.09
8/11/2017,0,797.420003,3196.720034,3232.599979,3090.099998,24,114.16,0,2992.840012,0,0,0,0,0,0,37.73
8/12/2017,0,808.6,1803.599999,987.599997,3057.999992,24,124.25,0,2901.199991,0,0,0,0,0,0,23.8
8/13/2017,0,676.839997,1381.440006,1487.440006,3004.200008,24,118.7,0,2791.679989,0,0,0,0,0,0,22.64
8/14/2017,0,820.419999,3747.720003,3585.440019,3032.100002,24,85.49,0,2600.840008,0,0,0,0,0,0,34.4
8/15/2017,0,777.159997,2197.560006,5424.060035,3057.799995,24,113.08,0,2698.319999,0,0,0,0,0,0,31.12
8/16/2017,0,2846.540003,3719.639996,8624.730016,3110.699992,24,107.31,0,2774.080015,0,0,0,0,0,0,36.01
8/17/2017,0,6575.699988,3347.199989,16029.18999,2988.50001,24,112.01,0,2573.399995,0,0,0,0,0,0,38.85
8/18/2017,0,4487.240001,3226.83997,10017.28005,3041.200012,24,98.96,0,2479.47998,0,0,0,0,0,0,36.14
8/19/2017,0,2280.000003,1170.000001,5367.370001,2980.000011,24,110.63,0,2446.000007,0,0,0,0,0,0,27.71
8/20/2017,0,2182.699999,1230.2,5318.649999,2969.499992,24,118.55,0,2542.399997,0,0,0,0,0,0,24.99
8/21/2017,0,5394.719975,3199.519996,7226.970008,2995.600008,24,126.75,0,2609.43999,0,0,0,0,0,0,37.38
8/22/2017,0,10584.22002,4321.519985,9248.170017,3379.100001,24,134.55,0,2871.440004,0,0,0,0,0,0,44.29
8/23/2017,0,11415.55998,5805.960023,10532.53996,3352.799995,24,145.02,0,2747.119995,0,0,0,0,0,0,59.36
8/24/2017,0,10610.07996,3446.28,8286.33998,3036.399994,24,123.74,0,2461.160002,0,0,0,0,0,0,41.85
8/25/2017,0,10557.58002,3167.28001,8672.14003,3441.900006,24,102.94,0,2485.159988,0,0,0,0,0,0,39.7
8/26/2017,0,4152.839987,2366.440002,7548.97002,3018.200021,24,88.87,0,2727.679987,0,0,0,0,0,0,34.68
8/27/2017,0,3895.639991,2091.239992,7920.339997,3009.200023,24,119.3,0,2619.279987,0,0,0,0,0,0,35.01
8/28/2017,0,11631.34006,4715.440026,16882.04992,3098.699986,24,96.79,0,2691.679991,0,0,0,0,0,0,47.55
8/29/2017,0,9855.520068,3005.320004,17474.91013,3020.600007,24,108.61,0,2717.039989,0,0,0,0,0,0,38.58
8/30/2017,0,10326.90001,3379.400009,20783.39995,3040.5,24,119,0,2744.800007,0,0,0,0,0,0,40.05
8/31/2017,0,4137.719994,3526.520018,19364.85001,3021.599997,24,86.87,0,2830.440005,0,0,0,0,0,0,39.01
9/1/2017,0,4904.040012,3800.639966,20377.88984,3108.200001,24,98.15,0,2522.080007,0,0,0,0,0,0,39.91
9/2/2017,0,3983.080005,2439.279994,6643.539994,3075.400011,24,122.54,0,2714.159988,0,0,0,0,0,0,34.3
9/3/2017,0,3882.960003,2266.360015,6601.399939,3094.800008,24,113.56,0,2882.919977,0,0,0,0,0,0,33.85
9/4/2017,0,10963.02002,4185.319994,13139.54,3149.099986,24,96.98,0,2835.040011,0,0,0,0,0,0,40.07
9/5/2017,0,10107.58005,4149.279957,14446.88001,3113.900016,24,78.2,0,2885.159999,0,0,0,0,0,0,47.07
9/6/2017,0,5086.99996,3701,9456.019928,3559.000005,24,89.98,0,2912.999989,0,0,0,0,0,0,44.77
9/7/2017,0,5120.800004,4319.799966,15117.67993,3159.999997,30,106.12,0,2716.600002,0,0,0,0,0,0,41.69
9/8/2017,0,7905.939994,3192.039983,5804.760018,3121.699988,48,110.68,0,2337.879999,0,0,0,0,0,0,37.75
9/9/2017,0,9207.900072,3316.400032,7141.919977,3526.500014,31,95.48,0,2545.799993,0,0,0,0,0,0,33.84
9/10/2017,0,6299.799986,1687.80001,3874.300001,3024.999994,29,121.5,0,2672.599993,0,0,0,0,0,0,30.64
9/11/2017,0,6925.960046,2688.359986,5985.940017,3067.799999,41,93.02,0,2180.919999,0,0,0,0,0,0,35.38
9/12/2017,0,6482.880007,3480.080016,7812.940002,3024.40001,48,109.94,0,2271.760003,0,0,0,0,0,0,33
9/13/2017,0,8666.159967,2978.559997,7048.54998,2443.799989,48,101.61,0,2563.319984,0,0,0,0,0,0,36.51
9/14/2017,0,7815.819969,4530.11998,11394.03996,1796.099993,48,117.28,0,2723.639988,0,0,0,0,0,0,38.39
9/15/2017,0,8334.119992,5632.920032,17340.32008,1687.599999,48,122.8,0,2841.239985,0,0,0,0,0,0,38.82
9/16/2017,0,9045.779975,3679.479991,13780.70995,1671.89999,48,142.57,0,2761.560004,0,0,0,0,0,0,36.85
9/17/2017,0,8211.000039,2903.000019,9609.42004,1684.999997,48,123.58,0,2516.999991,0,0,0,0,0,0,36.56
9/18/2017,0,10316.36003,5984.759979,20933.15988,1731.8,48,134.2,0,2289.720006,0,0,0,0,0,0,44.23
9/19/2017,0,9119.120013,4819.919991,18661.49999,1729.600013,48,136.62,0,2559.24,0,0,0,0,0,0,40.84
9/20/2017,0,10463.16,4723.559989,21148.28014,1717.799995,48,126.88,0,2777.31999,0,0,0,0,0,0,40.94
9/21/2017,0,9618.619964,5473.920008,20500.93991,1730.100005,48,130.18,0,2805.240014,0,0,0,0,0,0,39.15
9/22/2017,0,10446.66002,6232.559986,18300.58998,1722.299997,48,128.57,0,2787.31999,0,0,0,0,0,0,41.24
9/23/2017,0,10722.74001,2857.839998,7579.229966,1721.699997,48,127.01,0,2494.479993,0,0,0,0,0,0,36.24
9/24/2017,0,8645.040025,2864.639973,5794.980017,1699.199999,48,144.06,0,2314.079996,0,0,0,0,0,0,34.23
9/25/2017,0,9420.319977,4290.119982,7255.449949,1778.600007,48,142.87,0,2277.640006,0,0,0,0,0,0,41.89
9/26/2017,0,11255.75996,4822.159958,8187.880021,1746.800004,48,120.88,0,2615.520003,0,0,0,0,0,0,40.44
9/27/2017,0,7160.459994,3675.359982,9775.899975,590.300003,48,132.06,0,3027.919991,0,0,0,0,0,0,40.95
9/28/2017,0,8160.720012,3562.519992,7075.460011,273.6,35,145.26,0,2920.44,0,0,0,0,0,0,40.22
9/29/2017,0,4690.439992,4818.040008,8420.449976,247.2,37,145.99,0,2905.880004,0,0,0,0,0,0,39.72
9/30/2017,0,4650.340022,4647.440019,8287.930022,273.7,46,138.91,0,2893.679993,0,0,0,0,0,0,35.2
10/1/2017,0,4679.199994,2755.199987,7111.299994,215,48,140.9,0,3183.399983,0,0,0,0,0,0,29.88
10/2/2017,0,8137.620034,2548.920014,6731.029982,265.1,48,137.09,0,2613.239994,0,0,0,0,0,0,18.59
10/3/2017,0,6500.19999,2479.200012,8568.309993,292.999999,48,152.89,0,2637.399992,0,0,0,0,0,0,23.85
10/4/2017,0,8546.199988,3561.199991,7650.700026,303,48,149.5,0,2883.399991,0,0,0,0,0,0,25.92
10/5/2017,0,11066.78008,5065.480025,11765.30001,418.9,48,118.98,0,2526.55998,0,0,0,0,0,0,26.79
10/6/2017,0,9219.439957,6301.040013,13994.64,328.2,48,131.8,0,2788.879994,0,0,0,0,0,0,31.98
10/7/2017,0,8678.900003,2963.400019,13190.27997,194.5,48,127.12,0,3486.799997,0,0,0,0,0,0,28.88
10/8/2017,0,10089.26,4390.159992,13997.50003,258.3,48,128.26,0,3511.51999,0,0,0,0,0,0,29.62
10/9/2017,0,14948.48004,7931.680009,26144.22998,441.400001,48,151.25,0,3528.959998,0,0,0,0,0,0,41.85
10/10/2017,0,14052.74008,6900.840014,21793.91986,336.700002,48,159.32,0,3734.47998,0,0,0,0,0,0,39.94
10/11/2017,0,8290.579979,4797.279961,13283.94994,302.9,48,150.13,0,2417.159998,0,0,0,0,0,0,37.31
10/12/2017,0,8575.119979,2980.919982,11702.77998,283.6,48,143.34,0,2716.239987,0,0,0,0,0,0,24.88
10/13/2017,0,12844.16008,7133.559989,14497.48999,321.799999,48,142.67,0,3230.320006,0,0,0,0,0,0,39.29
10/14/2017,0,6672.619994,3239.920008,9961.030028,417.100001,48,153.09,0,3585.239981,0,0,0,0,0,0,31.25
10/15/2017,0,7375.639995,3344.240013,9226.110046,338.200001,48,154.53,0,3927.279967,0,0,0,0,0,0,31.02
10/16/2017,0,10760.35997,6262.75996,13663.83998,506.800002,60,146.52,0,3571.72,0,0,0,0,0,0,38.55
10/17/2017,0,9165.140004,2713.240002,10383.71007,288.700001,48,127.93,0,3804.279986,0,0,0,0,0,0,37.54
10/18/2017,0,18173.56003,8172.96002,27951.00015,456.8,48,140.56,0,4247.119988,0,0,0,0,0,0,50.12
10/19/2017,0,16206.20004,6516.200001,25031.12012,381,48,135.08,0,4117.399987,0,0,0,0,0,0,42.27
10/20/2017,0,10070.35999,5765.759973,14248.85999,339.800001,48,137.5,0,3887.719994,0,0,0,0,0,0,34.87
10/21/2017,0,9042.919969,4669.720008,8806.449996,352.6,48,144.47,0,3613.840012,0,0,0,0,0,0,29.07
10/22/2017,0,9248.480041,4984.679975,10920.59999,321.4,48,145.88,0,4235.959974,0,0,0,0,0,0,31.31
10/23/2017,0,11062.04001,8178.640023,20289.5101,474.199998,48,161.53,0,4148.079975,0,0,0,0,0,0,40.61
10/24/2017,0,11594.90006,5792.399986,9339.550019,345.5,48,142.85,0,3717.800002,0,0,0,0,0,0,36.77
10/25/2017,0,9248.260012,4349.15997,10220.76003,313.3,48,141,0,3192.519996,0,0,0,0,0,0,28.5
10/26/2017,0,9090.079939,5044.279999,9161.639998,368.399999,48,138.44,0,3705.16001,0,0,0,0,0,0,31.09
10/27/2017,0,7736.259993,6389.160041,10603.97,889.299999,57,137.79,0,3445.519998,0,0,0,0,0,0,27.8
10/28/2017,0,7620.399993,3174.399988,4789.699994,509,41,141.7,0,2650.799989,0,0,0,0,0,0,14.52
10/29/2017,0,7982.65998,3190.559991,7878.609981,523.300001,46,127.55,0,1966.320003,0,0,0,0,0,0,11.21
10/30/2017,0,10163.18001,8845.880034,15889.64,572.9,48,147.04,0,2814.359998,0,0,0,0,0,0,31.29
10/31/2017,0,9437.039992,7952.640041,21878.40993,584.200001,48,130.63,0,2730.079984,0,0,0,0,0,0,36.77
11/1/2017,0,8828.78,3916.479984,12037.48999,524.900001,48,141.79,0,2735.559995,0,0,0,0,0,0,29.46
11/2/2017,0,9785.480042,4930.679994,17999.06993,528.4,48,151.41,0,3660.959981,0,0,0,0,0,0,33.06
11/3/2017,0,11169.54002,9477.640024,21629.33997,638.7,48,152.7,0,3971.079982,0,0,0,0,0,0,49.66
11/4/2017,0,10629.44002,4444.039975,9742.830001,684.199992,48,142.61,0,3132.879991,0,0,0,0,0,0,29.99
11/5/2017,0,8569.560017,5968.96003,12834.49004,610.800002,48,129.07,0,3954.119998,0,0,0,0,0,0,27.4
11/6/2017,0,11457.48003,8554.679966,22134.39984,670.4,48,132.08,0,4016.960007,0,0,0,0,0,0,40.29
11/7/2017,0,10711.23999,9050.839987,20180.42007,619.2,37,142.82,0,3578.479993,0,0,0,0,0,0,40.9
11/8/2017,0,12645.59999,14626.59998,30548.88016,727.000003,42,158.72,0,4397.199999,0,0,0,0,0,0,57.65
11/9/2017,0,13092.14002,5045.240003,15846.76996,527.699999,48,132.87,0,3542.279992,0,0,0,0,0,0,30.77
11/10/2017,0,13691.96004,5559.360001,14462.36003,623.799998,48,120.6,0,3473.920002,0,0,0,0,0,0,29.17
11/11/2017,0,13765.19998,4973.199976,15349.25995,536,48,108.94,0,3425.399999,0,0,0,0,0,0,22.05
11/12/2017,0,15413.14003,7319.239985,20823.65002,501.7,48,126.99,0,3644.279988,0,0,0,0,0,0,28.78
11/13/2017,0,18428.38005,10906.08,23558.65009,599.9,48,124.23,0,3913.76,0,0,0,0,0,0,43.73
11/14/2017,0,19611.30005,6300.799978,17611.01004,537.5,48,130.79,0,3464.599991,0,0,0,0,0,0,33.35
11/15/2017,0,18108.84,10616.43999,21034.25005,609.2,48,152.59,0,3689.680004,0,0,0,0,0,0,39.29
11/16/2017,0,16188.03997,7321.639977,15850.33998,593.200002,48,133.7,0,3540.079994,0,0,0,0,0,0,33.97
11/17/2017,0,15206.36008,5446.760003,11052.83996,548.799999,48,126.52,0,3161.720001,0,0,0,0,0,0,29.23
11/18/2017,0,15108.95999,4533.360007,11030.93004,609.799998,37,146.03,0,3668.91999,0,0,0,0,0,0,20.39
11/19/2017,0,13610.04001,5169.63999,9732.350015,570.199999,32,145.69,0,3656.080004,0,0,0,0,0,0,18.61
11/20/2017,0,18838.04001,11938.63996,22641.24002,625.200001,48,153.8,0,4220.080012,0,0,0,0,0,0,41.5
11/21/2017,0,20100.0199,13923.31993,23602.52008,650.099998,48,157,0,4165.04,0,0,0,0,0,0,49.43
11/22/2017,0,14958.90009,7297.399956,14939.44998,566.5,48,127.95,0,3859.800001,0,0,0,0,0,0,27.67
11/23/2017,0,13071.10001,4653.599978,11643.14999,545.500001,48,117.45,0,3841.199993,0,0,0,0,0,0,23.65
11/24/2017,0,16028.78001,11667.47997,20121.34998,674.9,48,141.93,0,4568.560006,0,0,0,0,0,0,37.92
11/25/2017,0,15784.74004,6413.840027,15568.87003,521.7,48,113.37,0,3894.479997,0,0,0,0,0,0,34.19
11/26/2017,0,15929.36,5455.759982,10269.56999,608.8,48,126.79,0,3728.719999,0,0,0,0,0,0,23.97
11/27/2017,0,16374.16005,9530.560034,18178.15998,602.800001,48,124,0,4125.319976,0,0,0,0,0,0,29.61
11/28/2017,0,15750.22002,10582.51999,22389.15006,677.099998,48,140.57,0,4353.439988,0,0,0,0,0,0,37
11/29/2017,0,18292.20001,14821.19997,30333.41989,677.999999,48,130.78,0,4763.399998,0,0,0,0,0,0,52.16
11/30/2017,3425.059936,20370.44003,13839.03996,32157.31998,790.199999,48,163.12,0,4849.87998,522.360009,242.800002,-1216,0,1769,0,45.69
12/1/2017,104291.4202,18707.98001,12915.68001,31587.98001,691.899998,48,154.5,503.629998,4278.959992,8886.810054,5818.309985,-33749,0,56152,0,43.43
12/2/2017,91888.11072,17200.74002,7643.840022,18714.79996,587.7,48,142.44,613.590007,4380.480011,26935.19012,13958.15998,-31689,0,36514,0,30.52
12/3/2017,90530.79016,13871.84002,6598.440014,16501.02002,481.200002,48,128.82,556.910007,3689.679981,37812.80989,23944.84985,-9000,0,1133,0,29.14
12/4/2017,106451.0808,13118.60002,9148.600022,24668.86002,449,48,124.74,922.889993,3772.200003,29140.85016,17719.94014,773,0,11530,0,34.01
12/5/2017,103493.14,16242.75997,6882.160051,16390.64,401.799996,48,121.12,310.349996,3910.519989,65641.17966,26659.41009,-2316,0,-24883,0,29.96
12/6/2017,104001.9397,14888.36003,6228.760032,16025.15007,385.799999,48,110.21,130.619999,3790.719984,69729.63983,27288.88989,2263,0,-28946,0,27.53
12/7/2017,104208.0997,14526.80002,5491.79997,15581.26007,415.000002,48,111.54,109.249999,3835.599995,74530.10013,27047.92005,5529,0,-36416,0,28.27
12/8/2017,101967.6112,16037.93999,5513.039998,20959.12991,518.699998,48,117.31,555.299993,4176.879996,60330.42002,26737.2601,4688,0,-32406,0,25.22
12/9/2017,92591.36963,15714.28003,5038.479986,14636.76004,433.400002,48,117.52,535.70001,4111.560004,52910.3599,26420.73996,32015,0,-54305,0,16.53
12/10/2017,93105.15015,16632.98003,5843.680004,17276.13998,505.899999,48,123.34,150.500001,3934.959992,19624.39014,18444.64003,41412,0,-27597,0,25.02
12/11/2017,109413.9993,17587.40002,12450.39998,32964.21994,574.000001,48,133.18,129.38,4302.799986,17455.25001,11220.9,-12062,0,27526,0,41.43
12/12/2017,108971.3993,13457.54004,11494.63996,29540,525.700001,48,116.04,226.729998,4000.079992,32752.33028,20638.13993,-4898,0,4698,0,35.01
12/13/2017,108068.7502,12696.36003,6606.759972,24857.90005,529.799998,48,115.46,132.72,3570.719986,52059.19962,25152.06998,12821,0,-23819,0,25.96
12/14/2017,108344.7506,17084.66006,9391.560039,24994.94986,586.300001,48,119.21,316.959999,3742.32,26051.55005,20212.68019,7060,0,2229,0,26.85
12/15/2017,105215.2402,17332.86002,12918.75994,25586.39981,1169.299994,48,130.96,307.369997,4481.720032,9654.129988,9379.169915,-33372,0,59314,0,40.47
12/16/2017,95351.44006,17120.07999,9517.279982,18942.22012,577.400001,48,119.86,746.110004,3850.160004,12145.02997,13721.58006,-24940,0,45398,0,33.12
12/17/2017,95460.55017,16976.48004,9728.679976,21241.59012,563.400001,48,126.89,627.84,4041.960007,17097.44002,8528.71998,-12031,0,30705,0,34.74
12/18/2017,109011.9904,18414.23995,13590.83997,24194.65997,610.199999,48,116.58,237.509999,4330.480003,21880.91997,12081.54992,-19305,0,35978,0,44.91
12/19/2017,108003.8695,19554.01999,15955.31989,35917.82996,672.1,48,107.69,348.540001,4449.039978,6276.910014,2414.820003,-45710,0,69618,0,54.75
12/20/2017,104678.7701,15111.02004,13512.32002,24290.75003,570.099998,48,112.77,198.45,4462.039993,20908.12982,10722.33994,-47999,0,65705,0,45.69
12/21/2017,96828.43958,15690.70007,12495.2,15663.51999,571.500001,48,108.68,415.430004,4416.400001,29571.00017,17016.5901,-42949,0,50493,0,33.86
12/22/2017,95077.11987,15904.52002,10249.31999,13549.43995,445.600001,48,102.08,474.550002,3962.039993,38540.31027,20440.7001,-42526,0,38196,0,28.96
12/23/2017,86093.92993,13959.53999,5279.640006,7086.029981,359.799998,46,98.01,175.09,3257.079998,70316.03952,24083.41994,32233,0,-63459,0,11.25
12/24/2017,82581.85974,12189.62,4115.919996,4159.749994,608.1,34,105.37,118.12,2635.239989,59012.37997,21910.57001,47668,0,-62561,0,-5.94
12/25/2017,77878.76977,12910.30002,4924.800013,9849.680009,580.5,41,104.12,136.480001,3284.599982,65766.67013,25725.10996,24922,0,-64271,0,10.88
12/26/2017,82232.62012,15126.38003,5228.08001,5349.000022,559.000002,48,114.88,180.660001,3039.760001,66399.70084,24304.45001,33178,0,-63285,0,10.5
12/27/2017,96317.13965,16183.27998,11892.47995,14705.66006,776.399999,48,110.62,286.169999,3729.559996,23321.48984,17423.21983,-15752,0,27494,0,29.04
12/28/2017,99068.41992,15709.10002,11469.59999,11663.13999,977.499999,48,109.46,593.030004,3602.2,23520.41006,13956.08003,6482,0,14269,0,33.8
12/29/2017,95631.52014,17296.54,11611.64,11988.24005,907.700001,48,109.8,622.999996,3662.079997,29075.57007,21351.52008,28573,0,-25987,0,27.88
12/30/2017,95839.28979,17515.35998,9895.759996,15034.26003,877.799997,48,114.1,129.95,3532.719988,21098.15002,16733.56005,50674,0,-36143,0,24.98
12/31/2017,92443.03027,16082.72003,7969.519967,10762.27997,928.6,48,110.44,115.04,3422.439998,34495.69989,16688.69996,50389,0,-44964,0,26.69
1/1/2018,81772.59009,13524.24004,6753.839977,8369.200015,919.200002,48,117.04,288.830001,3360.48,39613.26027,24052.92006,48896,0,-59090,0,23.97
1/2/2018,98210.82019,15567.02002,12651.31998,18793.52988,761.099999,68,127.99,698.010003,3863.039989,21571.35007,14354.03992,-3938,0,16734,0,32.29
1/3/2018,105242.8793,15514.04004,9141.639922,13419.45991,671.200002,72,122.58,200.06,3658.08,32501.73996,16569.55008,50323,0,-33045,0,21.71
1/4/2018,106044.9197,16149.40002,14151.39994,21085.66009,725.000001,72,120.74,479.249999,3843.800006,13951.86997,7289.880023,-2328,0,32770,0,35.56
1/5/2018,104431.96,18052.16003,15057.55997,19881.46999,768.799999,72,125.69,343.070002,4437.320015,4072.280052,4559.790017,-9834,0,48367,0,38.1
1/6/2018,94347.20068,17244.01996,14033.31995,16346.35,646.1,71,127.17,500.859997,3951.039999,7828.450038,7048.729894,-26424,0,54563,0,34.68
1/7/2018,95547.41052,17974.56,12435.95996,16058.18001,564.800001,48,131.38,970.96,3361.120003,10328.38005,4120.399968,28265,0,2714,0,28.54
1/8/2018,109571.5194,17644.09996,14073.59995,24195.17998,624.499998,59,158.42,944.8,3719.200007,9859.430073,6381.580002,8994,0,24452,0,34.5
1/9/2018,102518.6893,16615.24002,12568.83995,18761.97,671.199997,48,171.27,835.540008,2879.48,50941.64057,25069.06993,-3280,0,-17405,0,27.17
1/10/2018,106541.6707,19782.99997,15818.99991,29617.36002,873.000002,62,177.64,200.78,3943.000004,15497.66998,11160.73999,-28780,0,40397,0,40.41
1/11/2018,106793.4697,19420.96005,16149.36005,35042.97995,1630.799996,63,173.98,151.079999,4474.920023,7567.150043,5992.140014,-44311,0,62314,0,43.84
1/12/2018,103206.6498,19090.02005,15444.31987,31745.35992,648.100002,59,165.16,149.93,3861.039996,20159.07007,16319.4101,-42685,0,40867,0,36.38
1/13/2018,92454.94971,18100.10005,12395.60002,21507.36005,662.499998,48,182.24,146.23,3017.199985,29492.99017,21759.3199,-30202,0,18937,0,31.12
1/14/2018,91708.88013,17815.76001,10413.15996,21783.37997,706.8,48,180.38,261.819999,2763.519996,34827.87998,23020.75007,3463,0,-19558,0,29.41
1/15/2018,105440.3896,17571.52004,9245.319934,21476.33011,598.599999,31,150.19,221.269999,2292.039992,66844.04038,26352.13983,21572,0,-54863,0,26.18
1/16/2018,107225.7599,17470.80003,11749.79993,22439.44003,737.000001,24,129.36,410.17,2877.599985,27475.14984,17815.04998,5163,0,5635,0,25.29
1/17/2018,110681.7799,17453.57999,15036.27997,23720.13007,675.900003,24,131.95,418.870001,3810.160005,14380.27008,11986.16999,23247,0,1678,0,33.67
1/18/2018,108902.71,18840.84002,14618.43987,25974.10007,593.199999,24,127.74,60.07,3963.679978,7431.960039,7847.690028,29766,0,1270,0,35.74
1/19/2018,104870.16,19487.68002,16244.87992,30334.85001,595.400001,24,129.83,466.039991,3865.359989,4533.810043,2974.730006,-15099,0,42509,0,40.3
1/20/2018,92681.76941,21042.34,14452.43999,26479.65,473.699998,24,119.19,283.619997,3853.68,8776.35997,4303.909997,-15016,0,29178,0,36.62
1/21/2018,91829.27026,20345.51996,13439.32002,23752.59982,464.599998,24,116.92,622.880001,4100.039985,3641.940038,3159.260018,2853,0,20409,0,34.89
1/22/2018,106705.8298,24349.78,15227.48001,30238.29004,628.899998,24,137.99,212.28,4043.560006,16162.44012,15222.57002,6433,0,-3368,0,40.23
1/23/2018,106612.7605,21726.05997,12290.96002,23889.35999,556.299998,24,121.2,296.82,3610.119998,37933.35034,17615.5601,-11935,0,4365,0,35.94
1/24/2018,102454.4502,13230.24005,8064.839928,21247.25003,430.2,24,111.99,186.039999,3216.480003,67288.63959,26173.3798,26766,0,-58382,0,23.83
1/25/2018,101801.1501,13419.06,9109.959967,23605.16998,499.3,24,108.39,547.130001,3639.119991,43159.80021,18973.31004,-17051,0,9681,0,26.16
1/26/2018,101282.4199,15316.49999,14804.00005,27803.33008,614.5,24,121.67,473.329999,4404.999994,8797.319971,4717.109995,-38895,0,64625,0,40.99
1/27/2018,90011.6604,16370.25998,12048.15996,18524.96997,504.299999,24,116.79,537.999998,3898.520004,37420.23009,15321.49998,-27392,0,16710,0,29.85
1/28/2018,85389.7605,14585.63998,6039.239977,12978.09001,482.199999,24,126.55,668.100006,2902.279995,56938.46011,22184.7801,43022,0,-68307,0,11.2
1/29/2018,100648.0894,14818.26001,11578.16001,16541.50995,528.3,24,121.25,389.409998,3601.520003,67698.49041,25529.36011,37041,0,-70880,0,21.72
1/30/2018,110930.2698,14123.81996,13472.12001,21004.25992,619.099998,24,103.06,1057.830012,3500.640002,53837.00055,23387.99002,-8707,0,-5119,0,29.4
1/31/2018,105391.96,17719.74002,13202.83998,19911.6,657.699998,24,79.64,211.980002,3999.479986,49734.57012,25534.83996,8101,0,-29740,0,28.93
2/1/2018,104186.2999,17198.39998,12882.40006,18656.12995,566.999999,24,83.27,730.609996,3836.800003,46495.12006,26316.07981,-198,0,-17604,0,29.8
2/2/2018,104471.6404,19602.76001,14453.16002,22522.06992,577.799999,24,85.69,363.639996,3868.519988,34060.65988,17002.96993,-26092,0,20800,0,38.25
2/3/2018,96714.84949,19221.12003,15279.91999,22240.79004,516.6,24,92.33,297.899999,3605.239997,26135.94999,12727.86008,-42328,0,42087,0,35.08
2/4/2018,93364.99048,19007.10004,15213.59998,24555.15997,588.5,24,95.44,495.550002,3323.199993,39108.59014,18819.06999,-227,0,-24501,0,33.57
2/5/2018,110517.23,22314.14008,17930.23999,37855.23999,706.700001,50,98.4,1295.320013,3454.279996,3655.869969,3068.939989,9966,0,11177,0,51.71
2/6/2018,116532.1503,22404.98004,19651.6799,41688.72989,1337.899998,60,99.75,1050.970007,3331.959986,5346.550078,1245.230001,2191,0,18963,0,47.57
2/7/2018,112267.0703,20859.3999,19468.39996,41249.59998,865.000005,48,97.8,1180.740012,3966.800012,14113.63006,7242.09001,-25572,0,30472,0,45.96
2/8/2018,107570.3197,20927.39995,17501.40004,27754.66004,866.000001,48,87.74,1830.230016,3625.800007,27636.49017,14154.47009,-33348,0,32684,0,47.05
2/9/2018,107417.2604,20479.06009,15863.95996,24779.67996,785.299999,48,90.88,1494.849979,3342.119985,34368.10009,19875.55001,-33384,0,22441,0,38.09
2/10/2018,97146.78027,18769.39999,14603.39998,26809.26001,733.999999,36,91.14,579.870003,3266.800002,22959.89997,13546.88004,-35151,0,33028,0,34.8
2/11/2018,92461.20996,17370.32002,7418.119981,18756.21007,633.599998,24,94.11,186.880001,2889.640003,68090.38021,23342.92002,29964,0,-71446,0,21.37
2/12/2018,104218.7601,16331.86002,11415.75997,21749.40003,606.299998,24,87.96,1054.750004,2947.720008,58760.45009,25356.29996,-4351,0,-24065,0,27.05
2/13/2018,108116.09,20560.76001,15070.16004,28398.95002,629.799998,24,90.81,962.829998,3600.520004,18133.84996,11258.51,-26370,0,38097,0,38.09
2/14/2018,106555.6499,20253.06006,14018.95997,25067.74991,819.300002,24,89.81,2347.870027,3787.11999,37321.21983,13797.28998,-16307,0,8082,0,38.58
2/15/2018,106524.1798,18735.80003,12189.80001,20138.24008,659,24,89.56,560.840002,3020.599997,60353.87001,25021.12001,-1060,0,-27984,0,30.72
2/16/2018,100267.7797,17965.56007,13712.96007,26257.86008,777.8,24,84.7,920.109996,3543.119988,27453.44986,17866.36011,-15062,0,9909,0,37.1
